order_id,order_date,customer_type,discount_code,net_sales,units,aov,upt,skus
ord_104635,2025-04-20,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_104636,2025-04-20,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_104637,2025-04-20,new,,65.0,1,65.0,1,CYM-PRO-30
ord_104638,2025-04-20,new,,68.0,1,68.0,1,CYM-COL-30
ord_104639,2025-04-20,new,WELCOME10,226.8,4,226.8,4,CYM-MTB-30|CYM-COL-30|CYM-GLU-30|CYM-VTD-30
ord_104640,2025-04-20,subscriber,,118.65,2,118.65,2,CYM-OMG-60|CYM-MTB-30
ord_104641,2025-04-20,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_104642,2025-04-20,subscriber,,122.85,2,122.85,2,CYM-COL-30|CYM-ASH-30
ord_104643,2025-04-20,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_104644,2025-04-20,returning,,197.0,4,197.0,4,CYM-OMG-60|CYM-VTD-30|CYM-ASH-30|CYM-CRE-30
ord_104645,2025-04-20,new,,68.0,1,68.0,1,CYM-COL-30
ord_104646,2025-04-20,new,,65.0,1,65.0,1,CYM-PRO-30
ord_104647,2025-04-20,subscriber,,281.4,5,281.4,5,CYM-ASH-30|CYM-VTD-30|CYM-MTB-30|CYM-COL-30|CYM-CRE-30
ord_104648,2025-04-20,new,,55.0,1,55.0,1,CYM-OMG-60
ord_104649,2025-04-20,subscriber,WELCOME10,113.4,2,113.4,2,CYM-PRO-30|CYM-OMG-60
ord_104650,2025-04-20,subscriber,,126.0,2,126.0,2,CYM-VTC-30|CYM-COL-30
ord_104651,2025-04-21,new,,48.0,1,48.0,1,CYM-VTD-30
ord_104652,2025-04-21,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_104653,2025-04-21,new,,246.0,4,246.0,4,CYM-VTC-30|CYM-VTD-30|CYM-COL-30|CYM-GLU-30
ord_104654,2025-04-21,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_104655,2025-04-21,subscriber,WELCOME10,198.45,4,198.45,4,CYM-OMG-60|CYM-MTB-30|CYM-VTD-30|CYM-ASH-30
ord_104656,2025-04-21,subscriber,,115.5,2,115.5,2,CYM-MTB-30|CYM-VTC-30
ord_104657,2025-04-21,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_104658,2025-04-21,new,,55.0,1,55.0,1,CYM-OMG-60
ord_104659,2025-04-21,subscriber,,129.15,2,129.15,2,CYM-GLU-30|CYM-CRE-30
ord_104660,2025-04-21,new,WELCOME10,99.9,2,99.9,2,CYM-MAG-30|CYM-ASH-30
ord_104661,2025-04-21,returning,,156.0,3,156.0,3,CYM-CRE-30|CYM-ASH-30|CYM-MAG-30
ord_104662,2025-04-21,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_104663,2025-04-21,subscriber,,105.0,2,105.0,2,CYM-CRE-30|CYM-OMG-60
ord_104664,2025-04-21,subscriber,,119.7,2,119.7,2,CYM-ASH-30|CYM-PRO-30
ord_104665,2025-04-21,new,FRIEND10,55.8,1,55.8,1,CYM-MAG-30
ord_104666,2025-04-21,new,WELCOME10,43.2,1,43.2,1,CYM-VTD-30
ord_104667,2025-04-21, returning ,,65.0,1,65.0,1,CYM-PRO-30
ord_104668,2025-04-21,returning,FRIEND10,55.8,1,55.8,1,CYM-MAG-30
ord_104669,2025-04-21,new,WELCOME10,40.5,1,40.5,1,CYM-CRE-30
ord_104670,2025-04-21,returning,,68.0,1,68.0,1,CYM-COL-30
ord_104671,2025-04-21,returning,,233.0,4,233.0,4,CYM-COL-30|CYM-PRO-30|CYM-VTD-30|CYM-VTC-30
ord_104672,2025-04-21,new,,52.0,1,52.0,1,CYM-VTC-30
ord_104673,2025-04-21,returning,,110.0,2,110.0,2,CYM-VTD-30|CYM-MAG-30
ord_104674,2025-04-21,returning,,233.0,4,233.0,4,CYM-OMG-60|CYM-MTB-30|CYM-COL-30|CYM-VTC-30
ord_104675,2025-04-21,returning,,285.0,5,285.0,5,CYM-CRE-30|CYM-COL-30|CYM-PRO-30|CYM-OMG-60|CYM-VTC-30
ord_104676,2025-04-21,subscriber,,136.5,2,136.5,2,CYM-GLU-30|CYM-VTC-30
ord_104677,2025-04-21,new,SUB15,49.3,1,49.3,1,CYM-MTB-30
ord_104678,2025-04-21,new,SUB15,57.8,1,57.8,1,CYM-COL-30
ord_104679,2025-04-21,returning,,250.0,4,250.0,4,CYM-GLU-30|CYM-VTC-30|CYM-OMG-60|CYM-PRO-30
ord_104680,2025-04-21,subscriber,,112.35,2,112.35,2,CYM-CRE-30|CYM-MAG-30
ord_104681,2025-04-21,new,,65.0,1,65.0,1,CYM-PRO-30
ord_104682,2025-04-21,subscriber,SUB15,86.57,2,86.57,2,CYM-ASH-30|CYM-VTD-30
ord_104683,2025-04-21,new,,123.0,2,123.0,2,CYM-GLU-30|CYM-CRE-30
ord_104684,2025-04-21,new,WELCOME10,242.1,5,242.1,5,CYM-MTB-30|CYM-VTC-30|CYM-CRE-30|CYM-ASH-30|CYM-PRO-30
ord_104685,2025-04-21,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_104686,2025-04-21,returning,FRIEND10,102.6,2,102.6,2,CYM-MAG-30|CYM-VTC-30
ord_104687,2025-04-21,returning,,158.0,3,158.0,3,CYM-VTC-30|CYM-MTB-30|CYM-VTD-30
ord_104688,2025-04-21,returning,,240.0,4,240.0,4,CYM-ASH-30|CYM-GLU-30|CYM-PRO-30|CYM-VTD-30
ord_104689,2025-04-21,returning,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_104690,2025-04-21,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_104691,2025-04-21,subscriber,,119.7,2,119.7,2,CYM-MAG-30|CYM-VTC-30
ord_104692,2025-04-21,returning,,68.0,1,68.0,1,CYM-COL-30
ord_104693,2025-04-21,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_104694,2025-04-21,new,SUB15,107.1,2,107.1,2,CYM-MTB-30|CYM-COL-30
ord_104695,2025-04-21,new,,116.0,2,116.0,2,CYM-COL-30|CYM-VTD-30
ord_104696,2025-04-21,new,,78.0,1,78.0,1,CYM-GLU-30
ord_104697,2025-04-21,returning,,100.0,2,100.0,2,CYM-OMG-60|CYM-CRE-30
ord_104698,2025-04-21,subscriber,,122.85,2,122.85,2,CYM-COL-30|CYM-ASH-30
ord_104699,2025-04-21,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_104700,2025-04-21,new,,143.0,2,143.0,2,CYM-PRO-30|CYM-GLU-30
ord_104701,2025-04-21,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_104702,2025-04-21,subscriber,,297.15,5,297.15,5,CYM-PRO-30|CYM-VTC-30|CYM-MAG-30|CYM-OMG-60|CYM-ASH-30
ord_104703,2025-04-21,subscriber,SUB15,156.19,3,156.19,3,CYM-VTD-30|CYM-GLU-30|CYM-ASH-30
ord_104704,2025-04-21,subscriber,WELCOME10,220.19,4,220.19,4,CYM-VTD-30|CYM-CRE-30|CYM-GLU-30|CYM-MAG-30
ord_104705,2025-04-21,subscriber,WELCOME10,61.43,1,61.43,1,CYM-PRO-30
ord_104706,2025-04-21,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_104707,2025-04-21,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_104708,2025-04-21,returning,,107.0,2,107.0,2,CYM-VTC-30|CYM-OMG-60
ord_104709,2025-04-21,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_104710,2025-04-21,new,,113.0,2,113.0,2,CYM-OMG-60|CYM-MTB-30
ord_104711,2025-04-21,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_104712,2025-04-21,subscriber,,112.35,2,112.35,2,CYM-ASH-30|CYM-MTB-30
ord_104713,2025-04-21,returning,,155.0,3,155.0,3,CYM-VTD-30|CYM-OMG-60|CYM-VTC-30
ord_104714,2025-04-21,new,,140.0,2,140.0,2,CYM-MAG-30|CYM-GLU-30
ord_104715,2025-04-21,new,WELCOME10,44.1,1,44.1,1,CYM-ASH-30
ord_104716,2025-04-21,returning,,117.0,2,117.0,2,CYM-PRO-30|CYM-VTC-30
ord_104717,2025-04-21,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_104718,2025-04-21,new,,117.0,2,117.0,2,CYM-ASH-30|CYM-COL-30
ord_104719,2025-04-21,subscriber,,122.85,2,122.85,2,CYM-PRO-30|CYM-VTC-30
ord_104720,2025-04-21,subscriber,WELCOME10,116.24,2,116.24,2,CYM-CRE-30|CYM-GLU-30
ord_104721,2025-04-21,subscriber,,153.3,2,153.3,2,CYM-COL-30|CYM-GLU-30
ord_104722,2025-04-21,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_104723,2025-04-21,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_104724,2025-04-21,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_104725,2025-04-21,subscriber,,320.25,5,320.25,5,CYM-MTB-30|CYM-COL-30|CYM-VTC-30|CYM-MAG-30|CYM-PRO-30
ord_104726,2025-04-21,subscriber,,112.35,2,112.35,2,CYM-MAG-30|CYM-CRE-30
ord_104727,2025-04-22,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_104728,2025-04-22,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_104729,2025-04-22, subscriber ,,115.5,2,115.5,2,CYM-MTB-30|CYM-VTC-30
ord_104730,2025-04-22,subscriber,,112.35,2,112.35,2,CYM-MAG-30|CYM-CRE-30
ord_104731,2025-04-22,subscriber,,162.75,3,162.75,3,CYM-VTD-30|CYM-VTC-30|CYM-OMG-60
ord_104732,2025-04-22,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_104733,2025-04-22,subscriber,,309.75,5,309.75,5,CYM-CRE-30|CYM-MTB-30|CYM-GLU-30|CYM-PRO-30|CYM-ASH-30
ord_104734,2025-04-22,new,,230.0,4,230.0,4,CYM-COL-30|CYM-OMG-60|CYM-MTB-30|CYM-ASH-30
ord_104735,2025-04-22,subscriber,WELCOME10,107.73,2,107.73,2,CYM-PRO-30|CYM-ASH-30
ord_104736,2025-04-22,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_104737,2025-04-22,new,,49.0,1,49.0,1,CYM-ASH-30
ord_104738,2025-04-22,subscriber,SUB15,69.61,1,69.61,1,CYM-GLU-30
ord_104739,2025-04-22,subscriber,WELCOME10,113.4,2,113.4,2,CYM-VTC-30|CYM-COL-30
ord_104740,2025-04-22,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_104741,2025-04-22,new,,162.0,3,162.0,3,CYM-COL-30|CYM-CRE-30|CYM-ASH-30
ord_104742,2025-04-22,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_104743,2025-04-22,new,,198.0,3,198.0,3,CYM-PRO-30|CYM-OMG-60|CYM-GLU-30
ord_104744,2025-04-22,subscriber,WELCOME10,46.31,1,46.31,1,CYM-ASH-30
ord_104745,2025-04-22,new,,62.0,1,62.0,1,CYM-MAG-30
ord_104746,2025-04-22,subscriber,,150.15,2,150.15,2,CYM-PRO-30|CYM-GLU-30
ord_104747,2025-04-22,subscriber,WELCOME10,58.59,1,58.59,1,CYM-MAG-30
ord_104748,2025-04-22,new,,65.0,1,65.0,1,CYM-PRO-30
ord_104749,2025-04-22,returning,,133.0,2,133.0,2,CYM-OMG-60|CYM-GLU-30
ord_104750,2025-04-22,new,,45.0,1,45.0,1,CYM-CRE-30
ord_104751,2025-04-22,subscriber,,179.55,3,179.55,3,CYM-VTD-30|CYM-OMG-60|CYM-COL-30
ord_104752,2025-04-22,subscriber,,112.35,2,112.35,2,CYM-VTC-30|CYM-OMG-60
ord_104753,2025-04-22,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_104754,2025-04-22,subscriber,SUB15,210.63,4,210.63,4,CYM-CRE-30|CYM-GLU-30|CYM-VTD-30|CYM-PRO-30
ord_104755,2025-04-22,new,,52.0,1,52.0,1,CYM-VTC-30
ord_104756,2025-04-22,subscriber,SUB15,51.77,1,51.77,1,CYM-MTB-30
ord_104757,2025-04-22,returning,,62.0,1,62.0,1,CYM-MAG-30
ord_104758,2025-04-22,returning,,49.0,1,49.0,1,CYM-ASH-30
ord_104759,2025-04-22,new,,168.0,3,168.0,3,CYM-VTD-30|CYM-PRO-30|CYM-OMG-60
ord_104760,2025-04-22,returning,,162.0,3,162.0,3,CYM-COL-30|CYM-ASH-30|CYM-CRE-30
ord_104761,2025-04-22,new,,107.0,2,107.0,2,CYM-ASH-30|CYM-MTB-30
ord_104762,2025-04-22,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_104763,2025-04-22,new,,127.0,2,127.0,2,CYM-PRO-30|CYM-MAG-30
ord_104764,2025-04-22,returning,FRIEND10,134.1,3,134.1,3,CYM-ASH-30|CYM-VTC-30|CYM-VTD-30
ord_104765,2025-04-22,new,,169.0,3,169.0,3,CYM-ASH-30|CYM-MAG-30|CYM-MTB-30
ord_104766,2025-04-22,subscriber,,132.3,2,132.3,2,CYM-MTB-30|CYM-COL-30
ord_104767,2025-04-22,new,,78.0,1,78.0,1,CYM-GLU-30
ord_104768,2025-04-22,subscriber,,65.1,1,65.1,1,CYM-MAG-30
ord_104769,2025-04-22,subscriber,,119.7,2,119.7,2,CYM-VTC-30|CYM-MAG-30
ord_104770,2025-04-22,returning,,314.0,5,314.0,5,CYM-COL-30|CYM-VTD-30|CYM-PRO-30|CYM-GLU-30|CYM-OMG-60
ord_104771,2025-04-22,subscriber,WELCOME10,241.92,4,241.92,4,CYM-CRE-30|CYM-PRO-30|CYM-COL-30|CYM-GLU-30
ord_104772,2025-04-22,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_104773,2025-04-22,subscriber,WELCOME10,174.83,3,174.83,3,CYM-COL-30|CYM-PRO-30|CYM-VTC-30
ord_104774,2025-04-22,returning,SUB15,104.55,2,104.55,2,CYM-CRE-30|CYM-GLU-30
ord_104775,2025-04-22,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_104776,2025-04-22,subscriber,,51.45,1,51.45,1,CYM-ASH-30
ord_104777,2025-04-22,new,,78.0,1,78.0,1,CYM-GLU-30
ord_104778,2025-04-22,returning,,113.0,2,113.0,2,CYM-OMG-60|CYM-MTB-30
ord_104779,2025-04-22,returning,,120.0,2,120.0,2,CYM-COL-30|CYM-VTC-30
ord_104780,2025-04-22,new,WELCOME10,70.2,1,70.2,1,CYM-GLU-30
ord_104781,2025-04-22,returning,WELCOME10,70.2,1,70.2,1,CYM-GLU-30
ord_104782,2025-04-22,new,WELCOME10,58.5,1,58.5,1,CYM-PRO-30
ord_104783,2025-04-22,returning,SUB15,87.55,2,87.55,2,CYM-CRE-30|CYM-MTB-30
ord_104784,2025-04-22,returning,,191.0,3,191.0,3,CYM-OMG-60|CYM-GLU-30|CYM-MTB-30
ord_104785,2025-04-22,returning,,308.0,5,308.0,5,CYM-ASH-30|CYM-GLU-30|CYM-COL-30|CYM-PRO-30|CYM-VTD-30
ord_104786,2025-04-22,new,SUB15,49.3,1,49.3,1,CYM-MTB-30
ord_104787,2025-04-22,returning,SUB15,265.2,5,265.2,5,CYM-GLU-30|CYM-ASH-30|CYM-PRO-30|CYM-MTB-30|CYM-MAG-30
ord_104788,2025-04-22,subscriber,,101.85,2,101.85,2,CYM-VTD-30|CYM-ASH-30
ord_104789,2025-04-22,new,,120.0,2,120.0,2,CYM-MAG-30|CYM-MTB-30
ord_104790,2025-04-22,subscriber,SUB15,202.6,4,202.6,4,CYM-MAG-30|CYM-CRE-30|CYM-COL-30|CYM-VTC-30
ord_104791,2025-04-22,returning,,107.0,2,107.0,2,CYM-VTC-30|CYM-OMG-60
ord_104792,2025-04-22,new,,217.0,4,217.0,4,CYM-OMG-60|CYM-VTC-30|CYM-MAG-30|CYM-VTD-30
ord_104793,2025-04-22,new,WELCOME10,49.5,1,49.5,1,CYM-OMG-60
ord_104794,2025-04-22,returning,SUB15,49.3,1,49.3,1,CYM-MTB-30
ord_104795,2025-04-22,subscriber,,159.6,3,159.6,3,CYM-CRE-30|CYM-OMG-60|CYM-VTC-30
ord_104796,2025-04-22,subscriber,,183.75,3,183.75,3,CYM-PRO-30|CYM-VTD-30|CYM-MAG-30
ord_104797,2025-04-22,new,SUB15,55.25,1,55.25,1,CYM-PRO-30
ord_104798,2025-04-22,subscriber,,115.5,2,115.5,2,CYM-CRE-30|CYM-PRO-30
ord_104799,2025-04-22,returning,WELCOME10,96.3,2,96.3,2,CYM-OMG-60|CYM-VTC-30
ord_104800,2025-04-22,new,WELCOME10,44.1,1,44.1,1,CYM-ASH-30
ord_104801,2025-04-22,new,,49.0,1,49.0,1,CYM-ASH-30
ord_104802,2025-04-22,returning,,58.0,1,58.0,1,CYM-MTB-30
ord_104803,2025-04-22,new,,52.0,1,52.0,1,CYM-VTC-30
ord_104804,2025-04-22,subscriber,,129.15,2,129.15,2,CYM-PRO-30|CYM-MTB-30
ord_104805,2025-04-23,subscriber,,247.8,4,247.8,4,CYM-GLU-30|CYM-VTD-30|CYM-PRO-30|CYM-CRE-30
ord_104806,2025-04-23,returning,SUB15,102.0,2,102.0,2,CYM-OMG-60|CYM-PRO-30
ord_104807,2025-04-23,returning,,161.0,3,161.0,3,CYM-CRE-30|CYM-VTD-30|CYM-COL-30
ord_104808,2025-04-23,returning,,65.0,1,65.0,1,CYM-PRO-30
ord_104809,2025-04-23,new,,143.0,2,143.0,2,CYM-GLU-30|CYM-PRO-30
ord_104810,2025-04-23,subscriber,,105.0,2,105.0,2,CYM-CRE-30|CYM-OMG-60
ord_104811,2025-04-23,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_104812,2025-04-23,returning,,201.0,3,201.0,3,CYM-GLU-30|CYM-PRO-30|CYM-MTB-30
ord_104813,2025-04-23,new,,45.0,1,45.0,1,CYM-CRE-30
ord_104814,2025-04-23,returning,,188.0,3,188.0,3,CYM-GLU-30|CYM-VTC-30|CYM-MTB-30
ord_104815,2025-04-23,subscriber,,112.35,2,112.35,2,CYM-OMG-60|CYM-VTC-30
ord_104816,2025-04-23,subscriber,,118.65,2,118.65,2,CYM-VTD-30|CYM-PRO-30
ord_104817,2025-04-23,subscriber,,122.85,2,122.85,2,CYM-ASH-30|CYM-COL-30
ord_104818,2025-04-23,subscriber,,68.25,1,68.25,1,CYM-PRO-30
ord_104819,2025-04-23,subscriber,,150.15,2,150.15,2,CYM-PRO-30|CYM-GLU-30
ord_104820,2025-04-23,returning,,208.0,3,208.0,3,CYM-MAG-30|CYM-COL-30|CYM-GLU-30
ord_104821,2025-04-23,new,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_104822,2025-04-23,subscriber,,105.0,2,105.0,2,CYM-CRE-30|CYM-OMG-60
ord_104823,2025-04-23,new,WELCOME10,55.8,1,55.8,1,CYM-MAG-30
ord_104824,2025-04-23,new,,58.0,1,58.0,1,CYM-MTB-30
ord_104825,2025-04-23,subscriber,,60.9,1,60.9,1,CYM-MTB-30
ord_104826,2025-04-23,subscriber,,116.55,2,116.55,2,CYM-MAG-30|CYM-ASH-30
ord_104827,2025-04-23,returning,,103.0,2,103.0,2,CYM-OMG-60|CYM-VTD-30
ord_104828,2025-04-23,subscriber,,165.9,3,165.9,3,CYM-PRO-30|CYM-VTD-30|CYM-CRE-30
ord_104829,2025-04-23,returning,SUB15,153.85,3,153.85,3,CYM-MTB-30|CYM-COL-30|CYM-OMG-60
ord_104830,2025-04-23,returning,WELCOME10,207.0,4,207.0,4,CYM-COL-30|CYM-PRO-30|CYM-ASH-30|CYM-VTD-30
ord_104831,2025-04-23,returning,SUB15,44.2,1,44.2,1,CYM-VTC-30
ord_104832,2025-04-23,new,,55.0,1,55.0,1,CYM-OMG-60
ord_104833,2025-04-23,subscriber,,215.25,3,215.25,3,CYM-MAG-30|CYM-GLU-30|CYM-PRO-30
ord_104834,2025-04-23,subscriber,,71.4,1,71.4,1,CYM-COL-30
ord_104835,2025-04-23,new,,253.0,4,253.0,4,CYM-GLU-30|CYM-VTC-30|CYM-MTB-30|CYM-PRO-30
ord_104836,2025-04-23,returning,,175.0,3,175.0,3,CYM-MAG-30|CYM-COL-30|CYM-CRE-30
ord_104837,2025-04-23,new,,191.0,3,191.0,3,CYM-GLU-30|CYM-VTD-30|CYM-PRO-30
ord_104838,2025-04-23,new,WELCOME10,274.5,5,274.5,5,CYM-COL-30|CYM-MAG-30|CYM-VTC-30|CYM-CRE-30|CYM-GLU-30
ord_104839,2025-04-23,subscriber,,187.95,3,187.95,3,CYM-GLU-30|CYM-ASH-30|CYM-VTC-30
ord_104840,2025-04-23,new,,250.0,4,250.0,4,CYM-ASH-30|CYM-OMG-60|CYM-GLU-30|CYM-COL-30
ord_104841,2025-04-23,subscriber,,57.75,1,57.75,1,CYM-OMG-60
ord_104842,2025-04-23,new,,106.0,2,106.0,2,CYM-VTD-30|CYM-MTB-30
ord_104843,2025-04-23,subscriber,,50.4,1,50.4,1,CYM-VTD-30
ord_104844,2025-04-23,subscriber,SUB15,90.14,2,90.14,2,CYM-VTC-30|CYM-ASH-30
ord_104845,2025-04-23,new,,126.0,2,126.0,2,CYM-MTB-30|CYM-COL-30
ord_104846,2025-04-23,new,,58.0,1,58.0,1,CYM-MTB-30
ord_104847,2025-04-23,subscriber,,126.0,2,126.0,2,CYM-MAG-30|CYM-MTB-30
ord_104848,2025-04-23,subscriber,,118.65,2,118.65,2,CYM-VTD-30|CYM-PRO-30
ord_104849,2025-04-23,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_104850,2025-04-23,subscriber,,183.75,3,183.75,3,CYM-CRE-30|CYM-MAG-30|CYM-COL-30
ord_104851,2025-04-23,returning,,117.0,2,117.0,2,CYM-OMG-60|CYM-MAG-30
ord_104852,2025-04-23,subscriber,WELCOME10,171.05,3,171.05,3,CYM-COL-30|CYM-OMG-60|CYM-MTB-30
ord_104853,2025-04-23,new,SUB15,99.45,2,99.45,2,CYM-ASH-30|CYM-COL-30
ord_104854,2025-04-23,returning,,162.0,3,162.0,3,CYM-OMG-60|CYM-ASH-30|CYM-MTB-30
ord_104855,2025-04-23,new,,55.0,1,55.0,1,CYM-OMG-60
ord_104856,2025-04-23,new,,78.0,1,78.0,1,CYM-GLU-30
ord_104857,2025-04-23,subscriber,,47.25,1,47.25,1,CYM-CRE-30
ord_104858,2025-04-23,new,,114.0,2,114.0,2,CYM-PRO-30|CYM-ASH-30
ord_104859,2025-04-23,returning,,123.0,2,123.0,2,CYM-GLU-30|CYM-CRE-30
ord_104860,2025-04-23,subscriber,,98.7,2,98.7,2,CYM-ASH-30|CYM-CRE-30
ord_104861,2025-04-23,new,,201.0,3,201.0,3,CYM-GLU-30|CYM-OMG-60|CYM-COL-30
ord_104862,2025-04-23,new,,181.0,3,181.0,3,CYM-COL-30|CYM-OMG-60|CYM-MTB-30
ord_104863,2025-04-23,returning,,55.0,1,55.0,1,CYM-OMG-60
ord_104864,2025-04-23,new,,117.0,2,117.0,2,CYM-ASH-30|CYM-COL-30
ord_104865,2025-04-23,returning,,78.0,1,78.0,1,CYM-GLU-30
ord_104866,2025-04-23,subscriber,,316.05,5,316.05,5,CYM-GLU-30|CYM-MTB-30|CYM-VTC-30|CYM-CRE-30|CYM-COL-30
ord_104867,2025-04-23,new,,78.0,1,78.0,1,CYM-GLU-30
ord_104868,2025-04-23,subscriber,,162.75,3,162.75,3,CYM-VTC-30|CYM-CRE-30|CYM-MTB-30
ord_104869,2025-04-23,returning,,246.0,4,246.0,4,CYM-CRE-30|CYM-PRO-30|CYM-GLU-30|CYM-MTB-30
ord_104870,2025-04-23,subscriber,FRIEND10,193.72,3,193.72,3,CYM-MAG-30|CYM-PRO-30|CYM-GLU-30
ord_104871,2025-04-23,subscriber,,231.0,4,231.0,4,CYM-VTC-30|CYM-CRE-30|CYM-COL-30|CYM-OMG-60
ord_104872,2025-04-23,subscriber,,81.9,1,81.9,1,CYM-GLU-30
ord_104873,2025-04-23,subscriber,,115.5,2,115.5,2,CYM-VTD-30|CYM-MAG-30
ord_104874,2025-04-23,subscriber,FRIEND10,168.21,3,168.21,3,CYM-VTC-30|CYM-MTB-30|CYM-COL-30
ord_104875,2025-04-23,subscriber,,163.8,3,163.8,3,CYM-VTC-30|CYM-OMG-60|CYM-ASH-30
ord_104876,2025-04-23,returning,,117.0,2,117.0,2,CYM-COL-30|CYM-ASH-30
ord_104877,2025-04-23,subscriber,SUB15,176.72,3,176.72,3,CYM-VTC-30|CYM-GLU-30|CYM-COL-30
ord_104878,2025-04-23,new,SUB15,38.25,1,38.25,1,CYM-CRE-30
ord_104879,2025-04-23,returning,,237.0,4,237.0,4,CYM-GLU-30|CYM-ASH-30|CYM-CRE-30|CYM-PRO-30
ord_104880,2025-04-24,returning,,52.0,1,52.0,1,CYM-VTC-30
ord_104881,2025-04-24,returning,,113.0,2,113.0,2,CYM-MTB-30|CYM-OMG-60
ord_104882,2025-04-24, subscriber ,SUB15,116.03,2,116.03,2,CYM-MAG-30|CYM-COL-30
ord_104883,2025-04-24,new,,226.0,4,226.0,4,CYM-OMG-60|CYM-COL-30|CYM-CRE-30|CYM-MTB-30
ord_104884,2025-04-24,new,WELCOME10,203.4,4,203.4,4,CYM-OMG-60|CYM-CRE-30|CYM-COL-30|CYM-MTB-30
ord_104885,2025-04-24,subscriber,SUB15,51.77,1,51.77,1,CYM-MTB-30
ord_104886,2025-04-24,subscriber,,186.9,3,186.9,3,CYM-PRO-30|CYM-MTB-30|CYM-OMG-60
ord_104887,2025-04-24,new,,116.0,2,116.0,2,CYM-VTD-30|CYM-COL-30
ord_104888,2025-04-24,subscriber,,54.6,1,54.6,1,CYM-VTC-30
ord_104889,2025-04-24,returning,SUB15,66.3,1,66.3,1,CYM-GLU-30
ord_104890,2025-04-24,subscriber,WELCOME10,46.31,1,46.31,1,CYM-ASH-30
ord_104891,2025-04-24,subscriber,,139.65,2,139.65,2,CYM-OMG-60|CYM-GLU-30
ord_104892,2025-04-24,new,,123.0,2,123.0,2,CYM-OMG-60|CYM-COL-30
ord_104893,2025-04-24,new,,126.0,2,126.0,2,CYM-COL-30|CYM-MTB-30
ord_104894,2025-04-24,subscriber,,115.5,2,115.5,2,CYM-MAG-30|CYM-VTD-30
ord_104895,2025-04-24,subscriber,WELCOME10,128.52,2,128.52,2,CYM-GLU-30|CYM-MTB-30
ord_104896,2025-04-24,subscriber,,139.65,2,139.65,2,CYM-OMG-60|CYM-GLU-30
ord_104897,2025-04-24,returning,,278.0,5,278.0,5,CYM-OMG-60|CYM-ASH-30|CYM-MTB-30|CYM-COL-30|CYM-VTD-30
ord_104898,2025-04-24,new,,78.0,1,78.0,1,CYM-GLU-30
ord_104899,2025-04-24,new,,204.0,4,204.0,4,CYM-ASH-30|CYM-VTD-30|CYM-CRE-30|CYM-MAG-30
ord_104900,2025-04-24,subscriber,,139.65,2,139.65,2,CYM-OMG-60|CYM-GLU-30
ord_104901,2025-04-24,returning,,48.0,1,48.0,1,CYM-VTD-30
ord_104902,2025-04-24,new,SUB15,55.25,1,55.25,1,CYM-PRO-30
ord_104903,2025-04-24,subscriber,,203.7,4,203.7,4,CYM-VTC-30|CYM-VTD-30|CYM-CRE-30|CYM-ASH-30
ord_104904,2025-04-24,returning,,289.0,5,289.0,5,CYM-ASH-30|CYM-OMG-60|CYM-COL-30|CYM-VTC-30|CYM-PRO-30
ord_104905,2025-04-24,returning,,97.0,2,97.0,2,CYM-VTC-30|CYM-CRE-30
ord_104906,2025-04-24,returning,WELCOME10,43.2,1,43.2,1,CYM-VTD-30
